seed,split,fold,n_train,n_valid,n_test,test_pos_rate,acc,auroc,aupr,f1,val_acc,val_auroc,val_aupr,val_f1,test_categories
51,disease_area,0,7430,820,1219,0.48974569319114025,0.7432321575061526,0.8955899540575332,0.8938686518297548,0.6630785791173305,0.8353658536585366,0.9325716003908894,0.951206749330333,0.8537378114842904,C07|C11|C18|C26
51,disease_area,1,6626,1669,1174,0.520442930153322,0.813458262350937,0.9275915498280487,0.9302231714952157,0.796657381615599,0.762732174955063,0.910816756620808,0.9207588521592269,0.736,C01|C11|C23
51,disease_area,2,7279,512,1678,0.4511323003575685,0.8009535160905841,0.9052204757048582,0.8866050775478027,0.7386541471048514,0.86328125,0.9371252204585538,0.9644451703160544,0.8952095808383234,A10|C12|C18
51,disease_area,3,7181,1055,1233,0.5660989456609895,0.8142741281427412,0.9309723375197493,0.9440502474426974,0.8169464428457234,0.7203791469194313,0.8790201285289693,0.8638667776437952,0.6270543615676359,C08|C23
51,disease_area,4,7532,873,1064,0.46146616541353386,0.8731203007518797,0.9588864837582594,0.9509635597938112,0.8540540540540541,0.7468499427262314,0.8625934396374648,0.8878840646462465,0.7321212121212121,C04|C19
51,disease_area,5,7481,906,1082,0.5526802218114603,0.8530499075785583,0.9415406727659692,0.9435073473435669,0.8566275924256087,0.7350993377483444,0.8879581205155495,0.9199135517129491,0.7391304347826086,A10|C05|C16|C19|C20|C25|F01
51,disease_area,6,7429,220,1820,0.46263736263736266,0.789010989010989,0.8940964885436855,0.8777030164847583,0.7325905292479108,0.41818181818181815,0.512735326688815,0.5849405174297022,0.189873417721519,C10|C12
51,disease_area,7,7563,892,1014,0.48717948717948717,0.863905325443787,0.9513975397072563,0.946132033795539,0.8506493506493507,0.7286995515695067,0.8769797309943296,0.8438935862429755,0.6058631921824104,C06|C07|C19|F01
51,disease_area,8,7027,1265,1177,0.47748513169073914,0.8836023789294817,0.9561872522639818,0.9522518148604048,0.8713615023474179,0.8592885375494071,0.9585113987988083,0.9710996717201201,0.8732193732193733,C06|C15
51,disease_area,9,6572,1792,1105,0.4968325791855204,0.8515837104072398,0.9493487177471138,0.9449859747736199,0.8373015873015873,0.80859375,0.9360853697000644,0.9396124043538819,0.7969212551805803,C04|C11
