seed,split,fold,n_train,n_valid,n_test,test_pos_rate,acc,auroc,aupr,f1,val_acc,val_auroc,val_aupr,val_f1,test_categories
44,disease_area,0,7476,912,1168,0.5077054794520548,0.738013698630137,0.9083598504289171,0.9059212816625066,0.6695464362850972,0.8728070175438597,0.9465738799222824,0.9417742202143584,0.8654292343387471,A10|C11|C18|C26|F01
44,disease_area,1,6817,1759,980,0.6275510204081632,0.7948979591836735,0.9513665218843969,0.9685109305463853,0.8112676056338027,0.8800454803865833,0.9569653948535937,0.9500449425361635,0.8663711209626346,C05|C09|C11|C20
44,disease_area,2,7257,1290,1009,0.6204162537165511,0.8265609514370664,0.9483228922496851,0.9613815754249158,0.8463564530289728,0.8922480620155039,0.9601663405088062,0.9668472366214509,0.9032707028531664,C14
44,disease_area,3,7052,606,1898,0.5279241306638567,0.7697576396206534,0.9318116000142572,0.9324071351325667,0.7375375375375375,0.8613861386138614,0.9442703768624015,0.9451093552222827,0.864516129032258,C01|C05|C10|C20
44,disease_area,4,7392,1162,1002,0.47904191616766467,0.7475049900199601,0.913286238825032,0.8971659253657861,0.6640106241699868,0.8777969018932874,0.9615225020154597,0.9649117095593994,0.8718411552346571,C10
44,disease_area,5,7289,566,1701,0.43268665490887714,0.8242210464432687,0.9422603626943006,0.9151311683179195,0.7654901960784314,0.842756183745583,0.9616718027734977,0.9495234683416642,0.7813267813267812,C04|C12
44,disease_area,6,7141,1210,1205,0.6116182572614108,0.7892116182572614,0.9239814911456703,0.946751382978,0.8031007751937985,0.7239669421487603,0.8899763734322557,0.8951310459995725,0.6895910780669146,C05|C07|C08
44,disease_area,7,7461,373,1722,0.5371660859465738,0.772938443670151,0.9146800501882058,0.9231131685621313,0.7491982039769083,0.8847184986595175,0.9683848200856184,0.9635574867927418,0.8660436137071651,C17|C18|F03
44,disease_area,8,7572,743,1241,0.5600322320709106,0.8767123287671232,0.9542546182833953,0.9609563849205435,0.8857356235997013,0.7927321668909825,0.9305172740662963,0.9092928388646907,0.7389830508474576,C06|C08|C25
44,disease_area,9,7124,1413,1019,0.5220804710500491,0.8321884200196271,0.9291658303870558,0.9228990886148031,0.8308605341246291,0.8832271762208068,0.9596655982687871,0.9491752802075766,0.853852967227635,C06|C07|C09|C25|C26|F01|F03
