seed,split,fold,n_train,n_valid,n_test,test_pos_rate,acc,auroc,aupr,f1,val_acc,val_auroc,val_aupr,val_f1,test_categories
48,disease_area,0,7432,854,1164,0.6219931271477663,0.5438144329896907,0.6386928679055751,0.7596803072613743,0.4985835694050991,0.6370023419203747,0.6914706290792946,0.7679150865012877,0.5833333333333333,C14|C20|F01
48,disease_area,1,7518,620,1312,0.5182926829268293,0.6920731707317073,0.7785042814594192,0.806080083015863,0.6480836236933798,0.5790322580645161,0.6161405942883571,0.6785160834289089,0.4932038834951456,C07|C15|C17|C25
48,disease_area,2,7288,1207,955,0.5246073298429319,0.5979057591623037,0.6550115627775287,0.7014195166406135,0.5051546391752577,0.5294117647058824,0.5783380018674137,0.5968140058259648,0.3441108545034642,C06|C11
48,disease_area,3,6987,1098,1365,0.5216117216117216,0.5985347985347985,0.6805001118433505,0.7057279530466207,0.5018181818181818,0.6848816029143898,0.7181893523287377,0.7035551089562964,0.5811138014527844,C05|C12
48,disease_area,4,6738,1668,1044,0.4875478927203065,0.5670498084291188,0.5590107045149919,0.5789338178560217,0.3505747126436782,0.6504796163069544,0.7218581907090464,0.7387570542545854,0.555978674790556,C18|C19
48,disease_area,5,7316,865,1269,0.5862884160756501,0.6044129235618597,0.7066052227342551,0.7875322417496685,0.5580985915492958,0.6393063583815028,0.6682831189657633,0.6042202450995949,0.4408602150537635,C17|C23
48,disease_area,6,7478,961,1011,0.4549950544015826,0.6735905044510386,0.7289434230253294,0.7126874089633544,0.5599999999999999,0.5598335067637877,0.6264423076923077,0.6383408061729027,0.33175355450236965,C12|C20|F01
48,disease_area,7,7145,608,1697,0.54449027695934,0.6004714201532115,0.6725959465286762,0.7291695382230488,0.5150214592274679,0.5608552631578947,0.630781447156594,0.6963468781583341,0.475442043222004,C07|C14|C15|C25|F01
48,disease_area,8,7160,1107,1183,0.5409974640743872,0.6830092983939138,0.8025322283609577,0.8285950127646953,0.6511627906976744,0.5103884372177055,0.5954806458150375,0.6849660673369452,0.41214750542299344,C15|C17
48,disease_area,9,7346,905,1199,0.6380316930775647,0.6188490408673895,0.7692298424746242,0.8482210490990685,0.6182121971595657,0.6607734806629835,0.6911924282613937,0.653069952874718,0.46234676007005265,C05|C17|C25
