seed,split,fold,n_train,n_valid,n_test,test_pos_rate,acc,auroc,aupr,f1,val_acc,val_auroc,val_aupr,val_f1,test_categories
44,disease_area,0,7476,912,1168,0.5077054794520548,0.5402397260273972,0.5778546814282572,0.601819593334498,0.2791946308724832,0.6392543859649122,0.6840216994017274,0.7170157411320885,0.5252525252525252,A10|C11|C18|C26|F01
44,disease_area,1,6817,1759,980,0.6275510204081632,0.6214285714285714,0.7310123621784163,0.8345545888133511,0.6015037593984962,0.671404206935759,0.736113056969546,0.7296138261072209,0.5587786259541985,C05|C09|C11|C20
44,disease_area,2,7257,1290,1009,0.6204162537165511,0.5193260654112983,0.66569624371241,0.7578540682453175,0.44188722669735325,0.6333333333333333,0.719777397260274,0.7955339225247152,0.5897658282740676,C14
44,disease_area,3,7052,606,1898,0.5279241306638567,0.6064278187565859,0.6973140772027373,0.734002618996247,0.4830449826989619,0.5973597359735974,0.6493317265556529,0.7167010967126731,0.4695652173913043,C01|C05|C10|C20
44,disease_area,4,7392,1162,1002,0.47904191616766467,0.5898203592814372,0.6233117816091954,0.6223307496752739,0.4017467248908297,0.685025817555938,0.7637051263811827,0.7874951673621716,0.6234567901234568,C10
44,disease_area,5,7289,566,1701,0.43268665490887714,0.6390358612580834,0.6901864158594277,0.6281022968300833,0.4428312159709619,0.7332155477031802,0.7754108885464819,0.7415774800600097,0.6098191214470284,C04|C12
44,disease_area,6,7141,1210,1205,0.6116182572614108,0.5759336099585062,0.6983874334620603,0.7971481767140821,0.5358764759309719,0.5421487603305785,0.5570377362656774,0.6387060603850739,0.3951965065502183,C05|C07|C08
44,disease_area,7,7461,373,1722,0.5371660859465738,0.5859465737514518,0.6627054155786903,0.7142599170945241,0.4837074583635047,0.7372654155495979,0.7731690385282887,0.7911782203449638,0.6878980891719745,C17|C18|F03
44,disease_area,8,7572,743,1241,0.5600322320709106,0.6035455278001611,0.6857406382586239,0.7559140526560699,0.5305343511450382,0.6917900403768507,0.7585276574645258,0.6977626093436592,0.5918003565062389,C06|C08|C25
44,disease_area,9,7124,1413,1019,0.5220804710500491,0.6211972522080471,0.6791889888993532,0.7166905411293174,0.5490654205607476,0.6886058032554848,0.7593124145111569,0.7109371251023466,0.5564516129032258,C06|C07|C09|C25|C26|F01|F03
