seed,split,fold,n_train,n_valid,n_test,test_pos_rate,acc,auroc,aupr,f1,val_acc,val_auroc,val_aupr,val_f1,test_categories
51,disease_area,0,7430,820,1219,0.48974569319114025,0.5586546349466776,0.5671901845777656,0.5903553664929159,0.32581453634085217,0.5829268292682926,0.6644741787566714,0.7809932837751499,0.5659898477157361,C07|C11|C18|C26
51,disease_area,1,6626,1669,1174,0.520442930153322,0.5477001703577513,0.5960586407281543,0.6249797128035709,0.3931428571428572,0.5704014379868184,0.634149232330299,0.7032506343669953,0.4314036478984932,C01|C11|C23
51,disease_area,2,7279,512,1678,0.4511323003575685,0.6156138259833135,0.6315187816356066,0.605285615649614,0.42359249329758714,0.548828125,0.7038624338624339,0.82084804065325,0.5714285714285714,A10|C12|C18
51,disease_area,3,7181,1055,1233,0.5660989456609895,0.5506893755068938,0.6217952494443403,0.6982502981592787,0.4693486590038315,0.576303317535545,0.5705721913973387,0.5953193439495441,0.36415362731152207,C08|C23
51,disease_area,4,7532,873,1064,0.46146616541353386,0.7293233082706767,0.7897726262960159,0.7753607510441529,0.6571428571428571,0.561282932416953,0.6250026470152257,0.6755620231802923,0.4628330995792426,C04|C19
51,disease_area,5,7481,906,1082,0.5526802218114603,0.5804066543438078,0.7028766687857597,0.7299149588665705,0.49217002237136465,0.5761589403973509,0.6812901977359412,0.7779178756098677,0.5565819861431871,A10|C05|C16|C19|C20|C25|F01
51,disease_area,6,7429,220,1820,0.46263736263736266,0.6016483516483516,0.6170659497058809,0.6173711163017948,0.4349181605611847,0.35,0.335548172757475,0.4784172972313356,0.10062893081761005,C10|C12
51,disease_area,7,7563,892,1014,0.48717948717948717,0.616370808678501,0.6645320772345064,0.6898639412933608,0.47644683714670244,0.554932735426009,0.5756711231163785,0.5191502604511267,0.26345083487940635,C06|C07|C19|F01
51,disease_area,8,7027,1265,1177,0.47748513169073914,0.6542056074766355,0.7167520180539884,0.7242910658009374,0.5337915234822451,0.5881422924901186,0.7095537014135659,0.7957230659060398,0.5512489233419465,C06|C15
51,disease_area,9,6572,1792,1105,0.4968325791855204,0.6153846153846154,0.6776611497687095,0.69415156601579,0.5029239766081871,0.55859375,0.6427584446013128,0.6790118581352026,0.4205128205128205,C04|C11
