seed,split,fold,n_train,n_valid,n_test,test_pos_rate,acc,auroc,aupr,f1,val_acc,val_auroc,val_aupr,val_f1,test_categories
47,disease_area,0,7358,769,1302,0.5583717357910907,0.5829493087557603,0.6597619759583757,0.7316003157521673,0.5077062556663645,0.6996098829648895,0.8079807757395248,0.8007190140450021,0.6181818181818182,C07|C08|C23
47,disease_area,1,7256,523,1650,0.5357575757575758,0.6175757575757576,0.7078922651607338,0.7554165210508279,0.530156366344006,0.5258126195028681,0.626110652353427,0.7914154081720863,0.50597609561753,C10|C17
47,disease_area,2,7095,1360,974,0.48254620123203285,0.6057494866529775,0.6581982438365417,0.6459442825904176,0.44508670520231214,0.6477941176470589,0.7542288816957294,0.7977976872691939,0.5845620121422377,A10|C01|C16|C23|C25|C26
47,disease_area,3,7167,617,1645,0.4656534954407295,0.6753799392097265,0.7520309989098697,0.7361459788142495,0.5601317957166392,0.6288492706645057,0.6903948727679041,0.7442144229077122,0.5373737373737374,A10|C04|C09|C15|C19|F01
47,disease_area,4,7485,0,1944,0.5792181069958847,0.6049382716049383,0.6959236451597494,0.7672502411061339,0.5586206896551724,,,,,C01|C14|C17
47,disease_area,5,7507,871,1051,0.4747859181731684,0.5851569933396765,0.6380877697423832,0.6266375851498709,0.35693215339233036,0.6727898966704937,0.7382213342635757,0.7427913023951698,0.5662100456621004,C10|C16
47,disease_area,6,6902,1309,1218,0.5254515599343186,0.7438423645320197,0.8398356401384084,0.8576895649993554,0.7291666666666666,0.5156608097784569,0.6046174707393662,0.6654083488371036,0.38565891472868213,C15|C17
47,disease_area,7,6869,1372,1188,0.6346801346801347,0.6195286195286195,0.7118898898654182,0.83342778766652,0.6270627062706271,0.5481049562682215,0.590338968579235,0.6365709822686962,0.4128787878787879,C05|C17
47,disease_area,8,7117,1046,1266,0.4826224328593997,0.6058451816745656,0.6906135605502179,0.6811573987148986,0.4412094064949608,0.6539196940726577,0.6826572913618025,0.6460772149796874,0.5417721518987342,C09|C10|C19
47,disease_area,9,7360,915,1154,0.4072790294627383,0.6074523396880416,0.5960619634191862,0.5034366427197664,0.3537803138373752,0.6644808743169399,0.7644324035052512,0.7571401981704988,0.5765517241379311,C01|C12|C25|C26
