seed,split,fold,n_train,n_valid,n_test,test_pos_rate,acc,auroc,aupr,f1,val_acc,val_auroc,val_aupr,val_f1,test_categories
50,disease_area,0,7601,935,970,0.4536082474226804,0.6484536082474227,0.7192924528301886,0.6982258594900795,0.49331352154531943,0.6470588235294118,0.7645785232783481,0.819619875702107,0.6052631578947368,C07|C11|C15
50,disease_area,1,7421,704,1381,0.5879797248370746,0.49239681390296886,0.5855835577064594,0.6777978997289076,0.3539170506912442,0.6321022727272727,0.7680699371923273,0.85175987561643,0.6116941529235382,C11|C14|C25
50,disease_area,2,7475,884,1147,0.5710549258936356,0.48561464690496947,0.5987711785514802,0.6492062494020248,0.2908653846153846,0.6595022624434389,0.7078976059949939,0.7451332288936015,0.5778401122019635,C07|C14
50,disease_area,3,7602,889,1015,0.4541871921182266,0.6423645320197044,0.7131725882362154,0.6760860397741024,0.4908835904628331,0.6377952755905512,0.7404897042614778,0.8087216906903978,0.5892857142857142,C01|C15|F03
50,disease_area,4,7405,1125,976,0.4918032786885246,0.5543032786885246,0.5656922043010753,0.5916695602561326,0.3536404160475483,0.528,0.5289138339920949,0.5255206828168251,0.3040629095674967,C10
50,disease_area,5,6656,976,1874,0.5490928495197439,0.49252934898612594,0.5139797931006722,0.5802912043025327,0.32600992204110557,0.5706967213114754,0.6379032258064516,0.6347067200327874,0.3865300146412885,C14|C18|C25
50,disease_area,6,7313,1009,1184,0.6368243243243243,0.5532094594594594,0.6875177348713837,0.8109411434534226,0.5115420129270545,0.5530227948463825,0.5723210845410438,0.581050642806442,0.32786885245901637,C05|C17
50,disease_area,7,7235,1009,1262,0.5681458003169572,0.5729001584786054,0.6234539940885186,0.7179621112294998,0.4890995260663507,0.6650148662041625,0.7238685069403485,0.7364164283456016,0.5644329896907216,C08|C16|C23
50,disease_area,8,7075,1143,1288,0.6001552795031055,0.6032608695652174,0.7025760182870922,0.7931275068195784,0.5687763713080168,0.6605424321959755,0.7263396156688839,0.7182366160014241,0.5162094763092269,C08|C17|C25
50,disease_area,9,7257,902,1347,0.5909428359317,0.5619896065330364,0.6221534168118268,0.7394803927899807,0.5066889632107023,0.5875831485587583,0.6442239791408437,0.5880638738002594,0.392156862745098,C08|C20|C23|F01
