seed,split,fold,n_train,n_valid,n_test,test_pos_rate,acc,auroc,aupr,f1,val_acc,val_auroc,val_aupr,val_f1,test_categories
49,disease_area,0,7156,1253,1044,0.5996168582375478,0.4664750957854406,0.574915541831634,0.6696573182399727,0.29404309252217997,0.5722266560255387,0.673302596277753,0.7683623960170619,0.5171171171171172,C14
49,disease_area,1,7397,525,1531,0.5564990202482037,0.5310254735467015,0.6070892710213169,0.6729439939075661,0.35547576301615796,0.5657142857142857,0.7753217408389823,0.8607349890407701,0.5648854961832062,A10|C07|C11|C14|C16
49,disease_area,2,7169,1266,1018,0.5343811394891945,0.5589390962671905,0.6204470712335568,0.6659233972440157,0.4206451612903226,0.5545023696682464,0.6685175930553242,0.7840569207711092,0.5,C19|C20|C23|C25
49,disease_area,3,6842,1454,1157,0.4140017286084702,0.6127917026793431,0.590808037886206,0.5242778906625063,0.36723163841807904,0.6148555708390646,0.6362730645083586,0.5961166601341847,0.42622950819672134,C12|C19
49,disease_area,4,7386,1000,1067,0.5998125585754451,0.46579194001874413,0.5782311182669789,0.6736102319875945,0.31654676258992803,0.641,0.6967126537642795,0.6589827311085921,0.4633781763826607,C09|C14
49,disease_area,5,7418,735,1300,0.5707692307692308,0.54,0.6570443149871026,0.7192567203093942,0.40909090909090906,0.6190476190476191,0.7093714008607626,0.7906716287441093,0.5770392749244713,C05|C18
49,disease_area,6,6829,1674,950,0.5052631578947369,0.5284210526315789,0.5440425531914894,0.5716216240200314,0.282051282051282,0.6135005973715651,0.6638371264777179,0.6467606940467918,0.4521591871295512,C10
49,disease_area,7,6914,1070,1469,0.5262083049693669,0.5452688904016337,0.5505327058333706,0.6186031283299425,0.38033395176252316,0.4327102803738318,0.5455059622001225,0.6286901878229045,0.2267515923566879,A10|C08|C16|C18|C26
49,disease_area,8,7487,1016,950,0.5052631578947369,0.5378947368421053,0.546529255319149,0.5855799022938764,0.3418290854572713,0.5383858267716536,0.5554043312200702,0.5750883870136803,0.3385049365303245,C10
49,disease_area,9,7240,950,1263,0.5779889152810768,0.5890736342042755,0.6742193322881596,0.7562529325238896,0.5529715762273901,0.5452631578947369,0.6024113475177305,0.6164898916275542,0.3353846153846154,C06|C17
