seed,split,fold,n_train,n_valid,n_test,test_pos_rate,acc,auroc,aupr,f1,val_acc,val_auroc,val_aupr,val_f1,test_categories
45,disease_area,0,6568,1647,1242,0.5877616747181964,0.6095008051529791,0.7074459546232876,0.788627973834112,0.5681211041852182,0.4833029751062538,0.6167395005939403,0.7027543922519721,0.3783783783783784,C06|C17
45,disease_area,1,7513,931,1013,0.6179664363277394,0.46396841066140176,0.5957310680172706,0.6992363695556725,0.32209737827715357,0.5488721804511278,0.6381254667662435,0.6997410252642886,0.39655172413793105,C14
45,disease_area,2,7040,1166,1251,0.5123900879296562,0.6227018385291767,0.6970537837906958,0.7074429842851556,0.5478927203065134,0.6749571183533448,0.7235207449316361,0.7284949804908518,0.5688282138794084,A10|C08|C09|C16|C19|C26|F03
45,disease_area,3,6968,1292,1197,0.556390977443609,0.5555555555555556,0.6400864140977135,0.7137421081098083,0.4179431072210066,0.5224458204334366,0.6256524158693035,0.6979742959194218,0.37104994903160043,C06|C23
45,disease_area,4,7165,1200,1092,0.5998168498168498,0.47435897435897434,0.5731164951875207,0.6766496698672413,0.35067873303167424,0.5625,0.6049107142857143,0.6773592897694112,0.4312026002166847,C07|C14
45,disease_area,5,6813,1248,1396,0.5143266475644699,0.5888252148997135,0.6285301681991109,0.6825753050964846,0.4470134874759152,0.5665064102564102,0.6004408991873975,0.5854726129034282,0.3536439665471923,C06|C18
45,disease_area,6,7331,980,1146,0.4598603839441536,0.705933682373473,0.7759562003966733,0.7529431729844552,0.6095017381228273,0.5489795918367347,0.5810916666666667,0.5812718507538728,0.33433734939759036,C04|C09|C19|F01
45,disease_area,7,7562,882,1013,0.6179664363277394,0.46692991115498517,0.5964616819806656,0.6938750782927229,0.3366093366093366,0.5147392290249433,0.5988055023687584,0.6292813152405476,0.3649851632047478,C14
45,disease_area,8,7536,751,1170,0.49230769230769234,0.6547008547008547,0.7147429152637486,0.7293276372483176,0.5313225058004641,0.5818908122503329,0.6468839494686651,0.7466199178714976,0.5198776758409787,C15|C23
45,disease_area,9,7002,1292,1163,0.48409286328460877,0.6706792777300086,0.7395618709295442,0.7428461168887516,0.565266742338252,0.5379256965944272,0.6270105685854863,0.6954000955123584,0.4297994269340975,C04|C09|C11
